CommunityID,Members,MotherID,FunIntegration,Coverage,CommunityScore,Round
com177,"[1, 10, 101, 106, 117, 125, 129, 133, 137, 17, 174, 20, 202, 205, 209, 21, 25, 250, 252, 256, 34, 35, 45, 53, 54, 62, 68, 69, 74, 8, 83, 84, 87, 90, 92]",com113,0.06065403,21,0.039484127,2
com178,"[1, 101, 106, 129, 137, 174, 20, 202, 205, 21, 252, 256, 34, 35, 45, 62, 63, 68, 69, 74, 83, 87, 88, 90, 92]",com83,0.061955857,18,0.069617256,2
com179,"[117, 174, 20, 202, 205, 21, 252, 256, 35, 53, 62, 65, 68, 74, 8, 90]",com90,0.058423378,17,-0.027777778,2
com180,"[1, 10, 101, 106, 117, 129, 133, 137, 17, 174, 20, 202, 209, 21, 25, 252, 256, 34, 35, 45, 54, 62, 63, 65, 68, 69, 74, 8, 83, 84, 87, 88, 90, 92]",com85,0.057649991,19,0.059280594,2
com181,"[129, 209, 256, 34]",com78,0.077112269,17,-0.126388889,2
com182,"[10, 101, 103, 106, 117, 125, 129, 133, 137, 17, 174, 20, 202, 205, 209, 21, 25, 250, 252, 256, 34, 35, 45, 53, 54, 63, 65, 68, 69, 74, 8, 83, 84, 88, 90, 92]",com73,0.060987052,21,0.118813131,2
com183,"[1, 101, 117, 125, 129, 133, 137, 17, 20, 202, 205, 209, 21, 256, 34, 35, 45, 53, 54, 62, 63, 65, 69, 74, 8, 83, 84, 87]",com124,0.051965355,19,0.097853535,2
com184,"[117, 202, 21, 256, 34, 35, 45, 53, 63, 65, 68, 69, 74, 8, 92]",com87,0.054646278,18,0.099621212,2
com185,"[1, 103, 117, 125, 133, 137, 17, 174, 20, 202, 205, 250, 252, 256, 34, 35, 53, 54, 62, 63, 68, 69, 74, 8, 83, 84, 87, 88, 92]",com71,0.061756342,21,0.174116162,2
com186,"[1, 10, 101, 106, 117, 125, 129, 133, 137, 17, 174, 205, 209, 21, 25, 256, 34, 35, 53, 54, 62, 63, 65, 68, 69, 8, 83, 84, 88, 90, 92]",com103,0.05500316,19,0.151177675,2
com187,"[10, 117, 125, 133, 17, 174, 20, 202, 205, 21, 252, 35, 45, 53, 62, 8]",com122,0.055932303,17,0.189797747,2
com188,"[1, 10, 101, 103, 106, 125, 137, 17, 174, 20, 205, 209, 21, 25, 250, 252, 256, 35, 45, 54, 62, 63, 65, 68, 69, 74, 8, 84, 87, 90, 92]",com96,0.06341945,21,0.198649514,2
com189,"[1, 10, 101, 103, 106, 117, 125, 137, 174, 20, 202, 205, 209, 21, 25, 250, 252, 256, 34, 53, 54, 62, 63, 65, 68, 69, 74, 8, 83, 84, 87, 90, 92]",com69,0.061617909,21,0.206691919,2
